# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 895 7265 2041 1812
p 2 0 393 7767 1532 1427
p 2 0 659 7501 1805 1644
p 2 0 779 7381 1998 1743
p 2 0 1151 7009 2288 2026
p 2 0 615 7545 1789 1606
p 2 0 853 7307 2001 1805
p 2 0 537 7623 1728 1538
p 2 0 473 7687 1638 1508
p 2 0 320 7840 1450 1369
p 2 0 591 7569 1700 1585
p 2 0 402 7758 1550 1427
p 2 0 697 7463 1892 1670
p 2 0 651 7509 1899 1638
p 2 0 1240 6920 2521 2125
p 2 0 2415 5745 4130 3134
p 2 0 2128 6032 3717 2890
p 2 0 1788 6372 3278 2602
p 2 0 1893 6267 3155 2648
p 2 0 2348 5812 4401 3097
p 2 0 2097 6063 3328 2797
p 2 0 1039 7121 2310 1976
p 2 0 1353 6807 2517 2193
p 2 0 822 7338 2071 1784
p 2 0 1244 6916 2401 2100
p 2 0 666 7494 1860 1655
p 2 0 985 7175 2079 1896
p 2 0 1119 7041 2602 2056
p 2 0 1461 6699 2712 2315
p 2 0 603 7557 1826 1616
p 2 0 1004 7156 2089 1910
p 2 0 674 7486 1818 1649
p 2 0 958 7202 2121 1876
p 2 0 443 7717 1616 1473
p 2 0 943 7217 2167 1871
p 2 0 958 7202 2252 1889
p 2 0 1093 7067 2292 1994
p 2 0 661 7499 1899 1646
p 2 0 843 7317 1957 1778
p 2 0 484 7676 1629 1499
p 2 0 595 7565 1726 1585
p 2 0 472 7688 1612 1487
p 2 0 531 7629 1679 1551
p 2 0 325 7835 1462 1374
p 2 0 650 7510 1857 1637
i 2 8160 0 0 94534 25661
p 2 0 2986 5174 5071 3794
p 2 0 2638 5522 4174 3386
p 2 0 1386 6774 2722 2307
p 2 0 1030 7130 2401 2023
p 2 0 984 7176 2272 1944
p 2 0 499 7661 1706 1544
p 2 0 446 7714 1672 1499
p 2 0 1264 6896 2938 2222
p 2 0 1335 6825 2974 2289
p 2 0 788 7372 2073 1775
p 2 0 544 7616 1851 1592
p 2 0 390 7770 1603 1437
p 2 0 338 7822 1549 1407
p 2 0 442 7718 1686 1477
p 2 0 673 7487 1888 1655
p 2 0 369 7791 1641 1428
p 2 0 924 7236 2464 1892
p 2 0 2767 5393 5799 3693
p 2 0 2518 5642 4770 3389
p 2 0 1709 6451 3283 2591
p 2 0 1884 6276 3263 2677
p 2 0 1418 6742 3196 2372
p 2 0 1809 6351 3317 2640
p 2 0 790 7370 2074 1785
p 2 0 1105 7055 2347 2009
p 2 0 672 7488 1811 1640
p 2 0 766 7394 1907 1702
p 2 0 592 7568 1769 1578
p 2 0 1002 7158 2166 1902
p 2 0 500 7660 1655 1506
p 2 0 815 7345 2324 1816
p 2 0 652 7508 2055 1676
p 2 0 1068 7092 2223 1960
p 2 0 441 7719 1661 1483
p 2 0 619 7541 1792 1616
p 2 0 399 7761 1547 1432
p 2 0 675 7485 1869 1661
p 2 0 439 7721 1615 1462
p 2 1 479 7680 1890 1524
p 2 0 817 7343 2178 1801
p 2 0 836 7324 2170 1831
p 2 0 441 7719 1693 1496
p 2 0 559 7601 1739 1573
p 2 0 346 7814 1562 1404
p 2 0 613 7547 1781 1599
p 2 0 293 7867 1486 1361
p 2 0 437 7723 1650 1476
p 2 0 592 7568 1894 1618
p 2 0 732 7428 1972 1734
p 2 0 389 7771 1548 1428
p 2 0 523 7637 1697 1539
p 2 0 485 7675 1575 1475
p 2 0 521 7639 1608 1507
p 2 0 408 7752 1497 1415
p 2 0 418 7742 1597 1460
p 2 0 234 7926 1402 1307
p 2 0 473 7687 1790 1519
p 2 0 323 7837 1583 1394
p 2 0 511 7649 1692 1545
p 2 0 273 7887 1490 1339
p 2 0 448 7712 1597 1463
p 2 0 212 7948 1368 1287
p 2 3 436 7721 2630 1547
p 2 0 283 7877 1493 1350
p 2 0 433 7727 1669 1479
p 2 0 2138 6022 5271 3118
p 2 0 2045 6115 3996 2917
p 2 0 1470 6690 2964 2395
p 2 0 1304 6856 3341 2282
p 2 0 1569 6591 3289 2449
p 2 0 1346 6814 2854 2298
p 2 0 859 7301 2683 1886
p 2 0 981 7179 2233 1913
p 2 0 605 7555 1851 1623
p 2 0 683 7477 1939 1691
p 2 0 447 7713 1655 1489
p 2 0 548 7612 1734 1572
p 2 0 977 7183 2450 1944
p 2 0 1113 7047 2406 2037
p 2 0 488 7672 1727 1527
p 2 0 681 7479 1928 1677
p 2 0 367 7793 1522 1412
p 2 0 399 7761 1579 1443
p 2 0 305 7855 1515 1369
p 2 0 445 7715 1635 1482
p 2 0 303 7857 1471 1358
p 2 0 562 7598 1905 1597
p 2 0 450 7710 1728 1498
p 2 0 607 7553 1808 1618
p 2 0 378 7782 1571 1431
p 2 0 524 7636 1648 1534
p 2 0 280 7880 1457 1350
p 2 0 448 7712 1556 1470
p 2 0 245 7915 1396 1311
p 2 0 409 7751 1587 1451
p 2 0 525 7635 1822 1563
p 2 0 632 7528 1872 1646
p 2 0 368 7792 1551 1421
p 2 0 494 7666 1665 1518
p 2 0 324 7836 1457 1371
p 2 0 259 7901 1430 1333
p 2 0 225 7935 1381 1298
p 2 0 333 7827 1498 1387
p 2 0 226 7934 1372 1296
p 2 0 346 7814 1600 1405
p 2 0 357 7803 1570 1412
p 2 0 606 7554 1713 1589
p 2 0 310 7850 1469 1360
p 2 0 316 7844 1477 1373
p 2 0 197 7963 1323 1267
p 2 0 342 7818 1485 1388
p 2 0 234 7926 1375 1293
p 2 0 405 7755 1634 1444
p 2 0 2072 6088 4278 2976
p 2 0 1875 6285 3723 2763
p 2 0 1370 6790 2778 2291
p 2 0 1274 6886 2650 2199
p 2 0 841 7319 2066 1813
p 2 0 1012 7148 2783 2022
i 2 8160 0 0 58172 24532
p 2 0 5703 2457 11915 6804
p 2 0 5768 2392 11372 6924
p 2 0 4921 3239 10320 6183
p 2 0 5039 3121 10231 6263
p 2 0 4934 3226 10081 6193
p 2 0 5005 3155 10055 6201
p 2 0 5172 2988 9829 6324
p 2 0 4695 3465 9265 5906
p 2 0 4440 3720 8932 5656
p 2 0 4478 3682 8843 5668
p 2 0 4653 3507 9288 5865
p 2 0 4798 3362 9669 6001
p 2 0 4817 3343 9239 5988
p 2 0 4670 3490 9236 5856
p 2 0 4644 3516 9178 5885
p 2 0 4574 3586 8935 5776
p 2 0 4424 3736 8644 5572
p 2 0 4400 3760 8599 5588
p 2 0 4473 3687 8906 5673
p 2 0 4548 3612 8776 5726
p 2 0 4561 3599 8657 5713
p 2 0 4240 3920 8257 5435
p 2 0 4524 3636 8737 5686
p 2 0 4431 3729 8868 5615
p 2 0 4612 3548 8741 5735
p 2 0 4341 3819 8420 5504
p 2 0 4582 3578 8555 5702
p 2 0 4536 3624 8544 5699
p 2 0 4476 3684 8355 5605
p 2 0 4282 3878 8291 5470
p 2 0 4518 3642 8696 5683
p 2 0 4373 3787 8432 5561
p 2 0 4323 3837 8317 5514
p 2 0 4278 3882 8458 5473
p 2 0 4296 3864 8333 5478
p 2 0 4393 3767 8515 5576
p 2 0 4373 3787 8556 5596
p 2 0 4336 3824 8425 5543
p 2 0 4212 3948 8460 5441
p 2 0 4324 3836 8388 5532
p 2 0 4603 3557 9020 5814
p 2 0 5992 2168 12864 7398
p 2 0 5444 2716 10651 6637
p 2 0 5220 2940 10354 6473
p 2 0 4971 3189 9903 6207
p 2 0 4785 3375 9629 6018
p 2 0 4794 3366 9178 5952
p 2 0 4652 3508 9224 5886
p 2 0 4891 3269 9359 6043
p 2 0 4965 3195 9676 6128
p 2 0 4785 3375 9195 5954
p 2 0 4586 3574 9281 5815
p 2 0 4717 3443 9187 5900
p 2 0 4610 3550 9124 5807
p 2 0 4404 3756 9005 5640
p 2 0 4402 3758 8820 5620
p 2 0 4544 3616 8885 5734
p 2 0 4423 3737 8813 5637
p 2 0 4478 3682 9562 5801
i 2 8160 0 0 90612 25293
p 2 0 4529 3631 12107 5881
p 2 0 3960 4200 8345 4980
p 2 0 3028 5132 7094 4090
p 2 0 2721 5439 8338 3890
p 2 0 2643 5517 6385 3703
p 2 0 2143 6017 5683 3255
p 2 0 2473 5687 8155 3652
p 2 0 2359 5801 6011 3439
p 2 0 2493 5667 6079 3536
p 2 0 2058 6102 7534 3258
p 2 0 2082 6078 5627 3177
p 2 0 1891 6269 5265 3026
p 2 0 2037 6123 7234 3235
p 2 0 1872 6288 5528 3025
p 2 0 1956 6204 5481 3078
p 2 1 2068 6091 6313 3222
p 2 0 2300 5860 5968 3387
p 2 0 1853 6307 5348 2997
p 2 6 2037 6117 9362 3359
p 2 0 1823 6337 5438 2976
p 2 0 1928 6232 5389 3060
p 2 0 1923 6237 8315 3198
p 2 0 1907 6253 5637 3059
p 2 0 1911 6249 5407 3053
p 2 0 2075 6085 8558 3331
p 2 0 1876 6284 5396 3021
p 2 0 1798 6362 5115 2935
p 2 3 1859 6298 8773 3160
p 2 0 2033 6127 5844 3155
p 2 0 4180 3980 9400 5175
p 2 3 3838 4319 11465 4958
p 2 0 3123 5037 7215 4169
p 2 0 3036 5124 6733 4035
p 2 2 3049 5109 10396 4277
p 2 0 3015 5145 6894 4016
p 2 0 2237 5923 5852 3377
p 2 3 2391 5766 8505 3568
p 2 0 2078 6082 5619 3177
p 2 0 2135 6025 5436 3206
p 2 3 2050 6107 8260 3317
p 2 0 2222 5938 5847 3315
p 2 0 2279 5881 5725 3356
p 2 1 2460 5699 8598 3631
p 2 0 2004 6156 5571 3139
p 2 0 2005 6155 5323 3110
p 2 0 1873 6287 5254 2995
p 2 0 1822 6338 5271 2952
p 2 0 1775 6385 5221 2897
p 2 0 1852 6308 5477 2983
p 2 0 1983 6177 5646 3115
p 2 0 2204 5956 5723 3281
p 2 0 1810 6350 5247 2948
p 2 0 1900 6260 5290 3005
p 2 0 1691 6469 5005 2854
p 2 0 1876 6284 5171 2976
p 2 0 1632 6528 4890 2793
p 2 0 1747 6413 5016 2855
p 2 0 1989 6171 5321 3087
p 2 0 1902 6258 5108 3010
p 2 0 1762 6398 5141 2906
p 2 0 1775 6385 4963 2898
p 2 0 1625 6535 4638 2777
p 2 0 1680 6480 4825 2821
p 2 0 1663 6497 4949 2822
p 2 0 1683 6477 4880 2831
p 2 0 1813 6347 5213 2954
i 2 8160 0 0 64129 24995
p 2 0 4519 3641 9003 5329
p 2 0 4109 4051 8261 5008
p 2 0 3619 4541 7121 4509
p 2 0 3180 4980 6534 4118
p 2 0 2873 5287 5962 3846
p 2 0 2733 5427 5704 3705
p 2 0 2857 5303 5859 3816
p 2 0 2424 5736 5194 3417
p 2 0 2948 5212 6150 3920
p 2 0 3029 5131 5974 3960
p 2 0 4477 3683 8792 5360
p 2 0 3526 4634 6727 4430
p 2 0 4026 4134 7138 4780
p 2 0 3810 4350 7598 4681
p 2 0 3893 4267 7066 4690
p 2 0 2944 5216 5575 3816
p 2 0 3292 4868 5966 4123
p 2 0 2794 5366 5238 3650
p 2 0 3105 5055 5789 3956
p 2 0 2417 5743 4744 3364
p 2 0 2898 5262 5539 3789
p 2 0 3096 5064 6201 3971
p 2 0 3383 4777 5901 4138
p 2 0 2649 5511 5107 3552
p 2 0 2903 5257 5337 3779
p 2 0 2419 5741 4649 3357
p 2 0 2559 5601 4824 3457
p 2 0 2287 5873 4368 3225
p 2 0 2747 5413 4977 3604
p 2 0 2220 5940 4476 3202
p 2 0 2646 5514 5008 3536
p 2 0 2350 5810 4481 3269
p 2 0 2777 5383 4967 3641
p 2 0 2343 5817 4472 3276
p 2 0 2699 5461 4871 3574
p 2 0 2354 5806 4383 3248
p 2 0 2447 5713 4459 3331
p 2 0 2075 6085 4090 3040
p 2 0 2447 5713 4459 3336
p 2 0 2523 5637 4892 3418
p 2 0 2494 5666 4663 3439
p 2 0 2131 6029 4077 3068
p 2 0 2564 5596 4551 3439
p 2 0 2146 6014 4129 3079
p 2 0 2306 5854 4229 3218
p 2 0 2082 6078 3962 3025
p 2 0 2356 5804 4325 3266
p 2 0 1996 6164 3893 2958
p 2 0 2266 5894 4355 3208
p 2 0 2094 6066 3993 3025
p 2 0 2380 5780 4248 3260
p 2 0 2285 5875 4334 3211
p 2 0 2406 5754 4405 3299
p 2 0 2142 6018 4034 3066
p 2 0 2333 5827 4133 3231
p 2 0 2120 6040 3952 3044
p 2 0 2431 5729 4295 3290
p 2 0 2505 5655 4531 3378
p 2 0 3901 4259 6833 4673
p 2 0 3747 4413 6439 4541
p 2 0 3634 4526 6226 4416
p 2 0 3154 5006 5467 3972
p 2 0 3149 5011 5631 3997
p 2 0 2837 5323 5269 3738
p 2 0 3157 5003 6582 4148
p 2 0 2833 5327 5237 3731
p 2 0 3252 4908 5481 4016
p 2 0 2635 5525 4810 3530
p 2 0 2703 5457 4874 3598
p 2 0 2291 5869 4452 3245
p 2 0 2617 5543 4848 3532
p 2 0 2350 5810 4551 3282
p 2 0 2611 5549 4944 3541
p 2 0 2958 5202 5630 3837
p 2 0 2703 5457 4804 3588
p 2 0 2389 5771 4404 3322
p 2 0 2710 5450 4646 3580
p 2 0 2310 5850 4235 3223
p 2 0 2243 5917 4182 3178
p 2 0 2119 6041 4088 3062
p 2 0 2526 5634 4489 3399
p 2 0 2137 6023 4133 3092
p 2 0 2319 5841 4522 3255
p 2 0 1971 6189 3863 2937
p 2 0 2776 5384 4591 3553
p 2 0 2106 6054 4067 3067
p 2 0 2395 5765 4316 3265
p 2 0 2078 6082 4011 3015
p 2 0 2625 5535 4531 3443
p 2 0 2006 6154 4055 2992
p 2 0 2250 5910 4248 3175
p 2 0 2064 6096 3917 2987
p 2 0 2501 5659 4356 3356
p 2 0 2025 6135 3805 2957
p 2 0 2280 5880 4084 3171
p 2 0 2050 6110 3826 2969
p 2 0 2377 5783 4256 3251
p 2 0 2085 6075 4038 3012
p 2 0 2189 5971 4207 3129
p 2 0 2070 6090 3902 3005
p 2 0 2422 5738 4269 3293
p 2 0 2048 6112 3848 2985
p 2 0 2185 5975 4016 3107
p 2 0 2070 6090 3950 3012
p 2 0 2388 5772 4333 3296
p 2 0 2422 5738 4585 3334
p 2 0 3621 4539 6549 4435
p 2 0 4018 4142 6888 4756
p 2 0 3274 4886 5995 4154
p 2 0 2912 5248 5410 3832
p 2 0 3225 4935 6653 4200
p 2 0 2965 5195 5319 3812
p 2 0 3113 5047 5416 3947
p 2 0 2555 5605 4726 3467
p 2 0 2610 5550 4850 3515
p 2 0 2514 5646 4718 3433
p 2 0 2664 5496 4823 3553
p 2 0 2381 5779 4561 3334
p 2 0 2737 5423 5187 3662
i 2 8160 0 0 77073 25616
p 2 0 3833 4327 8465 4766
p 2 0 3371 4789 7403 4401
p 2 0 3140 5020 7320 4236
p 2 0 2774 5386 6729 3903
p 2 0 2685 5475 6597 3819
p 2 0 2600 5560 6283 3724
p 2 0 2655 5505 6292 3777
p 2 0 2287 5873 5642 3399
p 2 0 2738 5422 6635 3832
p 2 0 2577 5583 6093 3642
p 2 0 2842 5318 6255 3873
p 2 0 2421 5739 5679 3502
p 2 0 2436 5724 5726 3532
p 2 0 2289 5871 5464 3375
p 2 0 2589 5571 5911 3680
p 2 0 2296 5864 5516 3428
p 2 0 2613 5547 6017 3687
p 2 0 2648 5512 6043 3734
p 2 0 3093 5067 6213 4035
p 2 0 2418 5742 5401 3458
p 2 1 2710 5449 6060 3747
p 2 0 2325 5835 5296 3419
p 2 0 2327 5833 5374 3397
p 2 0 2200 5960 4990 3271
p 2 0 2361 5799 5069 3417
p 2 0 2130 6030 5252 3232
p 2 0 2378 5782 5657 3457
p 2 0 2297 5863 5311 3364
p 2 0 2520 5640 5378 3544
p 2 0 2206 5954 5005 3235
p 2 2 2382 5776 5410 3457
p 2 0 2098 6062 5172 3225
p 2 0 2534 5626 5902 3599
p 2 0 2632 5528 6030 3693
p 2 0 4223 3937 10069 5345
p 2 0 3399 4761 7047 4425
p 2 0 3448 4712 6848 4411
p 2 0 2912 5248 6107 3938
p 2 0 2985 5175 6310 3983
p 2 0 2473 5687 5823 3552
p 2 0 2892 5268 6393 3956
p 2 0 2588 5572 5993 3681
p 2 0 2718 5442 6107 3807
p 2 0 2964 5196 6417 3975
p 2 1 3142 5017 6361 4115
p 2 0 2476 5684 5509 3551
p 2 0 2837 5323 5996 3853
p 2 0 2331 5829 5281 3414
p 2 0 2571 5589 5410 3573
p 2 0 2279 5881 5172 3348
p 2 0 2498 5662 5368 3530
p 2 1 2222 5937 5165 3314
p 2 1 2385 5774 5848 3541
p 2 0 2246 5914 5097 3374
p 2 0 2630 5530 5608 3689
p 2 0 2261 5899 5227 3374
p 2 63 2549 5548 10037 4220
p 2 0 2408 5752 5391 3490
p 2 0 2623 5537 5545 3638
p 2 65 2474 5621 10616 4074
p 2 0 2501 5659 5547 3572
p 2 0 2296 5864 4931 3349
p 2 2 2750 5408 8878 3998
p 2 0 2343 5817 5333 3383
p 2 0 2482 5678 5406 3544
p 2 0 2164 5996 4827 3217
p 2 0 2373 5787 5141 3411
p 2 0 2152 6008 5132 3253
p 2 1 2390 5769 5488 3484
p 2 0 2488 5672 5653 3552
p 2 0 2631 5529 5616 3649
p 2 0 2215 5945 5028 3290
p 2 0 2469 5691 5318 3496
p 2 0 2126 6034 5109 3263
p 2 0 2518 5642 5507 3543
p 2 0 2168 5992 5106 3276
p 2 0 2303 5857 5370 3415
p 2 0 2168 5992 4962 3276
p 2 0 2462 5698 5233 3493
p 2 0 2204 5956 5044 3290
p 2 0 2375 5785 5368 3437
p 2 0 2394 5766 5449 3463
p 2 0 3733 4427 9201 4889
p 2 0 3287 4873 6886 4318
p 2 0 3462 4698 7103 4429
p 2 0 3002 5158 6458 4053
p 2 0 2673 5487 5947 3735
p 2 0 2639 5521 5947 3689
p 2 0 2819 5341 6107 3872
p 2 0 2987 5173 6603 4012
p 2 0 3067 5093 6134 4034
p 2 0 2592 5568 5683 3645
p 2 0 2595 5565 5599 3626
p 2 0 2496 5664 5468 3537
p 2 0 2459 5701 5209 3477
p 2 0 2307 5853 4866 3339
p 2 1 2507 5652 5556 3561
p 2 0 2754 5406 6007 3796
p 2 0 2873 5287 5679 3841
p 2 0 2283 5877 5031 3365
p 2 0 2606 5554 5441 3593
p 2 2 2310 5848 5111 3358
p 2 1 2466 5693 5561 3529
p 2 0 2143 6017 5161 3245
p 2 0 2515 5645 5550 3529
p 2 0 2192 5968 5315 3311
p 2 0 2534 5626 5812 3592
p 2 0 2251 5909 4841 3302
p 2 0 2547 5613 5283 3565
p 2 0 2134 6026 4861 3225
p 2 0 2284 5876 5141 3333
p 2 0 2092 6068 4994 3230
p 2 0 2305 5855 5240 3375
p 2 0 2183 5977 5066 3285
p 2 0 2390 5770 5300 3453
p 2 0 2198 5962 4834 3259
p 2 0 2474 5686 5099 3516
p 2 0 2151 6009 4841 3225
p 2 0 2300 5860 4939 3342
p 2 0 2152 6008 4648 3186
p 2 0 2226 5934 4802 3267
p 2 0 2035 6125 4456 3110
p 2 1 2329 5830 4960 3371
p 2 0 2321 5839 5296 3405
p 2 0 2374 5786 4977 3425
p 2 59 2444 5657 9797 4084
p 2 0 2456 5704 5428 3528
p 2 0 2165 5995 4947 3288
p 2 107 6053 2000 30626 9374
p 2 0 4636 3524 8790 5749
p 2 0 5140 3020 9993 6008
p 2 39 6733 1388 25469 9133
p 2 0 5035 3125 9403 5965
p 2 0 4216 3944 7456 4999
p 2 5 6287 1868 22820 8576
p 2 0 5245 2915 10355 6228
p 2 0 4651 3509 8572 5465
p 2 0 3834 4326 7152 4688
p 2 1 3607 4552 7032 4553
p 2 0 3034 5126 6412 4076
p 2 0 3215 4945 6286 4160
p 2 0 2827 5333 5975 3835
p 2 0 3147 5013 6830 4155
p 2 0 2996 5164 6251 3999
p 2 0 3288 4872 6586 4257
p 2 0 2681 5479 5759 3691
p 2 0 2649 5511 5772 3687
p 2 0 2361 5799 5328 3457
p 2 0 2538 5622 5363 3569
p 2 0 2395 5765 5176 3414
p 2 0 2535 5625 5643 3588
p 2 0 2519 5641 5534 3572
p 2 0 3021 5139 5798 3944
p 2 0 2423 5737 5220 3467
p 2 0 2772 5388 5528 3731
p 2 0 2220 5940 4947 3271
p 2 0 2613 5547 5512 3617
p 2 0 2298 5862 5172 3378
p 2 0 2709 5451 5607 3709
p 2 0 2646 5514 5470 3640
p 2 0 2635 5525 5171 3593
p 2 61 5865 2234 28682 8986
p 2 1 4810 3349 8909 5966
p 2 0 3287 4873 6003 4193
p 2 60 6418 1682 29437 9552
p 2 0 4556 3604 8557 5580
p 2 0 4493 3667 7284 5242
p 2 2 5846 2312 20020 7974
p 2 0 4877 3283 8712 5786
p 2 0 3251 4909 6037 4190
p 2 2 6314 1844 20138 8326
p 2 0 4291 3869 8194 5254
p 2 1 4650 3509 7861 5382
p 2 0 3058 5102 6072 4043
p 2 0 3446 4714 6473 4323
p 2 0 2643 5517 5557 3676
p 2 0 3383 4777 6379 4267
p 2 0 3248 4912 6459 4212
p 2 0 4716 3444 8957 5585
p 2 0 4187 3973 8090 5128
p 2 0 3917 4243 7521 4795
p 2 0 3108 5052 6698 4161
p 2 0 3478 4682 8047 4591
p 2 0 3017 5143 6656 4093
p 2 0 3588 4572 7058 4531
p 2 0 2826 5334 5726 3813
p 2 0 2890 5270 5933 3883
p 2 0 2371 5789 5318 3455
p 2 0 2962 5198 6116 3941
p 2 0 2395 5765 5339 3450
p 2 0 2739 5421 6095 3779
i 2 8160 0 0 64780 25036
p 2 0 4625 3535 8971 5446
p 2 0 4108 4052 7621 4935
p 2 0 3447 4713 6655 4364
p 2 0 2968 5192 5828 3908
p 2 0 2994 5166 6001 3936
p 2 0 2667 5493 5509 3650
p 2 0 2788 5372 5534 3723
p 2 0 3124 5036 6123 4007
p 2 0 3206 4954 6050 4069
p 2 0 2553 5607 5019 3516
p 2 0 2803 5357 5457 3725
p 2 0 2544 5616 5185 3503
p 2 0 2536 5624 5075 3482
p 2 0 2364 5796 4800 3324
p 2 0 2829 5331 5300 3742
p 2 0 2376 5784 4870 3367
p 2 0 2640 5520 5291 3585
p 2 0 2392 5768 4648 3325
p 2 0 2780 5380 5227 3675
p 2 0 2365 5795 4639 3310
p 2 0 2872 5288 5271 3727
p 2 1 2310 5849 4573 3246
p 2 0 2558 5602 4915 3478
p 2 0 2283 5877 4383 3216
p 2 0 2577 5583 4808 3463
p 2 0 2496 5664 4822 3418
p 2 0 2962 5198 5388 3773
p 2 0 2437 5723 4580 3339
p 2 0 2664 5496 4783 3548
p 2 0 2227 5933 4340 3168
p 2 0 2374 5786 4375 3295
p 2 0 2263 5897 4379 3191
p 2 0 2531 5629 4725 3432
p 2 0 2698 5462 5225 3603
p 2 0 3851 4309 7231 4704
p 2 0 4034 4126 7097 4783
p 2 0 3560 4600 6400 4440
p 2 0 3492 4668 6037 4280
p 2 0 3181 4979 5704 4010
p 2 0 2775 5385 5146 3693
p 2 0 2930 5230 5407 3850
p 2 1 5348 2811 14090 6728
p 2 0 4817 3343 9286 5657
p 2 0 3549 4611 6158 4330
p 2 0 5584 2576 13685 6858
p 2 0 4354 3806 7326 5094
p 2 0 3895 4265 6404 4589
p 2 9 5306 2845 14121 6677
p 2 0 4426 3734 7647 5168
p 2 0 3469 4691 5840 4251
p 2 0 5379 2781 11582 6252
p 2 0 4339 3821 7152 5007
p 2 0 3652 4508 5994 4336
p 2 0 4872 3288 11332 5817
p 2 0 4450 3710 7392 5132
p 2 0 3456 4704 5856 4192
p 2 0 3213 4947 5724 4033
p 2 0 2970 5190 5172 3764
p 2 0 3124 5036 5230 3908
p 2 0 2748 5412 4779 3565
p 2 0 2500 5660 4417 3376
p 2 0 2496 5664 4493 3338
p 2 0 2672 5488 4712 3534
p 2 0 2415 5745 4319 3267
p 2 0 2542 5618 4531 3391
p 2 0 2368 5792 4183 3238
p 2 0 2799 5361 4756 3580
p 2 0 2337 5823 4198 3219
p 2 0 2489 5671 4312 3338
p 2 0 2199 5961 4008 3087
p 2 0 2322 5838 4122 3197
p 2 0 2209 5951 4126 3123
p 2 0 2436 5724 4401 3289
p 2 0 2447 5713 4450 3307
p 2 0 2612 5548 4538 3443
p 2 0 2233 5927 4153 3149
p 2 0 2416 5744 4301 3290
p 2 0 2148 6012 3869 3048
p 2 0 2245 5915 3996 3117
p 2 0 2196 5964 4118 3108
p 2 0 2385 5775 4198 3222
p 2 0 2517 5643 4840 3396
p 2 0 3898 4262 7029 4654
p 2 0 4464 3696 7300 5108
p 2 0 3619 4541 6211 4391
p 2 0 3054 5106 5459 3911
p 2 0 3271 4889 5718 4068
p 2 0 2867 5293 5193 3729
p 2 0 3094 5066 6480 4039
p 2 0 2733 5427 5161 3637
p 2 0 2978 5182 5228 3815
p 2 0 2773 5387 5000 3623
p 2 0 2668 5492 4767 3530
p 2 0 2377 5783 4534 3302
p 2 0 2415 5745 4435 3327
p 2 0 2458 5702 4629 3359
p 2 0 2455 5705 4606 3362
p 2 0 2823 5337 5257 3679
p 2 0 2726 5434 4842 3607
p 2 0 2303 5857 4339 3246
p 2 0 2726 5434 4718 3568
p 2 0 2151 6009 4023 3092
p 2 0 2309 5851 4169 3196
p 2 0 2085 6075 4060 3015
p 2 0 2393 5767 4445 3312
p 2 0 2031 6129 3985 2991
p 2 0 2343 5817 4526 3291
p 2 0 2140 6020 4113 3071
p 2 0 2590 5570 4518 3441
p 2 0 2091 6069 4095 3058
p 2 0 2277 5883 4291 3210
p 2 0 1918 6242 3769 2881
p 2 0 2254 5906 4043 3141
p 2 0 1868 6292 3687 2849
p 2 0 2179 5981 3975 3091
p 2 0 2471 5689 4523 3344
p 2 0 2501 5659 4265 3341
p 2 0 2131 6029 4103 3059
p 2 0 2451 5709 4338 3299
p 2 0 1961 6199 3759 2916
p 2 0 2104 6056 3810 3001
p 2 0 1939 6221 3688 2873
p 2 0 2315 5845 4181 3202
p 2 0 1878 6282 3708 2852
p 2 0 2085 6075 4049 3027
p 2 0 2175 5985 4247 3111
p 2 0 2221 5939 4245 3177
p 2 0 2339 5821 4388 3258
p 2 0 2443 5717 4441 3331
p 2 0 2451 5709 4653 3352
p 2 0 3667 4493 7610 4599
p 2 0 3582 4578 6170 4341
p 2 0 3239 4921 5839 4093
p 2 0 3119 5041 5633 3989
p 2 0 2907 5253 5353 3780
p 2 0 2537 5623 4890 3458
p 2 0 2693 5467 4922 3577
p 2 0 2549 5611 4936 3470
p 2 0 2320 5840 4658 3284
p 2 0 2896 5264 5688 3791
p 2 0 3016 5144 5262 3814
p 2 0 2375 5785 4571 3316
p 2 0 2565 5595 4866 3496
p 2 0 2289 5871 4425 3244
p 2 0 2285 5875 4348 3219
p 2 0 2143 6017 4149 3102
p 2 0 2429 5731 4555 3347
p 2 0 2391 5769 4565 3297
p 2 0 2550 5610 4866 3448
p 2 0 2233 5927 4330 3156
p 2 0 2445 5715 4530 3368
p 2 0 2201 5959 4164 3135
p 2 0 2457 5703 4450 3342
p 2 0 2006 6154 4013 2982
p 2 0 2296 5864 4199 3212
p 2 0 1975 6185 3943 2943
p 2 0 2360 5800 4316 3252
p 2 0 2349 5811 4496 3285
p 2 0 2497 5663 4455 3379
p 2 0 2070 6090 4025 3028
p 2 0 2340 5820 4222 3241
p 2 0 2090 6070 3996 3039
p 2 0 2158 6002 4022 3067
p 2 0 2028 6132 3845 2931
p 2 0 2239 5921 4174 3166
p 2 0 1916 6244 3830 2887
p 2 0 2242 5918 4414 3205
i 2 8160 0 0 75832 25611
p 2 0 4206 3954 9299 5351
p 2 0 3630 4530 7761 4615
p 2 0 3152 5008 7100 4225
p 2 0 2687 5473 6425 3776
p 2 0 2642 5518 6301 3742
p 2 0 2467 5693 5924 3554
p 2 0 2894 5266 6665 3948
p 2 0 2582 5578 6071 3656
p 2 0 2657 5503 6297 3760
p 2 0 3054 5106 6529 4058
